,address,LAT,LONG
666,ATLANTIC AV AND SOMERSET ST,42.375,-71.03972
674,SUMMER ST AND SOMERSET ST,42.375,-71.03972
676,ELM HILL AND CRAWFORD ST,42.375,-71.03972
682,39 ASHFORD ST AND MALVERN ST,42.375,-71.03972
683,PELTON ST AND STAFFORD ST,42.375,-71.03972
685,8 SURFACE RD AND STATE ST,42.375,-71.03972
687,ELM HILL AND GEORGIA ST,42.375,-71.03972
689,8 PRINCETON ST AND MARION ST,42.375,-71.03972
690,174 HAROLD ST AND HALLAM ST,42.375,-71.03972
692,15 JOY ST AND RIVER ST,42.375,-71.03972
694,79 GARDNER ST AND BEACON ST,42.375,-71.03972
703,106 BRUNSWICK ST AND FRAWLEY ST,42.375,-71.03972
706,27 FALCON ST AND MOORE ST,42.375,-71.03972
715,SYLVIA ST AND WASHINGTON ST,42.375,-71.03972
717,FIRTH RD AND WASHINGTON ST,42.375,-71.03972
718,PARKER ST AND CENTRE ST,42.375,-71.03972
721,22 CHESTNUT ST AND CHARLES ST,42.375,-71.03972
724,317 LEXINGTON ST AND BORDER ST,42.375,-71.03972
728,ROCKLAND ST AND WALNUT ST,42.375,-71.03972
731,803 E 4TH ST AND NORTHAMPTON ST,42.375,-71.03972
735,STATE ST AND WASHINGTON ST,42.375,-71.03972
738,WELD ST AND WALTER ST,42.375,-71.03972
740,ST JAMES ST AND CLARENDON ST,42.375,-71.03972
741,CENTRE ST AND CEDAR ST,42.375,-71.03972
748,PERKINS ST AND CHESTNUT ST,42.375,-71.03972
751,ERNST ST AND RIVER ST,42.375,-71.03972
761,W HOWELL ST AND W 5TH ST,42.375,-71.03972
766,83 TREMONT ST AND WEBSTER ST,42.375,-71.03972
768,DORRANCE ST AND ARLINGTON ST,42.375,-71.03972
774,RUGG RD AND GORDON ST,42.375,-71.03972
776,CENTRE ST AND ALLANDALE ST,42.375,-71.03972
778,LEICESTER ST AND WASHINGTON ST,42.375,-71.03972
780,VALLEY RD AND BEAUMONT ST,42.375,-71.03972
781,1 W 5TH ST AND HOWELL ST,42.375,-71.03972
782,MT VERNON ST AND CHESTNUT ST,42.375,-71.03972
783,1 CHANDLER ST AND BERKELEY ST,42.375,-71.03972
784,WEBBER ST AND DROMEY ST,42.375,-71.03972
785,BLUE HILL AV AND LAWRENCE ST,42.375,-71.03972
786,CEDRUS AV AND WASHINGTON ST,42.375,-71.03972
787,HANOVER ST AND CROSS ST,42.375,-71.03972
789,FOSTER ST AND MT VERNON ST,42.375,-71.03972
793,NORTH ST AND MOON ST,42.375,-71.03972
797,BLOSSOM ST AND ANDERSON ST,42.375,-71.03972
799,FOSTER ST AND ROGERS ST,42.375,-71.03972
800,N HARVARD ST AND OXFORD ST,42.375,-71.03972
803,NONANTUM ST AND WASHINGTON ST,42.375,-71.03972
805,EUSTIS ST AND WINSLOW ST,42.375,-71.03972
806,ARLINGTON ST AND BEACHAM ST,42.375,-71.03972
807,11 BEACON ST AND ELKINS ST,42.375,-71.03972
808,AMORY ST AND WALNUT ST,42.375,-71.03972
809,BROOKLINE AV AND NEWBURY ST,42.375,-71.03972
819,L ST AND E 1ST ST,42.375,-71.03972
824,7 WINSHIP ST AND WASHINGTON ST,42.375,-71.03972
834,42 L ST AND E 2ND ST,42.375,-71.03972
839,COMMONWEALTH AV AND WASHINGTON ST,42.375,-71.03972
844,LAKE ST AND WASHINGTON ST,42.375,-71.03972
847,15 BLUE HILL AV AND BROCKTON ST,42.375,-71.03972
857,2093 CENTRE ST AND E 4TH ST,42.375,-71.03972
859,COMMONWEALTH AV AND ST MARYS ST,42.375,-71.03972
861,97 SPRING ST AND SPRINGDALE ST,42.375,-71.03972
862,CENTRE ST AND RICHMOND ST,42.375,-71.03972
863,137 RICHMOND ST AND FEDERAL ST,42.375,-71.03972
865,MARGINAL RD AND WASHINGTON ST,42.375,-71.03972
866,ADAMS ST AND ALBANY ST,42.375,-71.03972
867,PERKINS ST AND PRINCE ST,42.375,-71.03972
873,2093 CENTRE ST AND BAKER ST,42.375,-71.03972
874,RUTHERFORD AV AND ALFRED ST,42.375,-71.03972
875,875 SOUTH ST AND WALTER ST,42.375,-71.03972
878,ARLINGTON ST AND CENTRAL ST,42.375,-71.03972
884,15 CLARENCE ST AND MILTON ST,42.375,-71.03972
888,SUMMER ST AND FARGO ST,42.375,-71.03972
889,TREMONT ST AND LENOX ST,42.375,-71.03972
892,CHELSEA ST AND N WASHINGTON ST,42.375,-71.03972
894,MARGINAL RD AND ARLINGTON ST,42.375,-71.03972
896,244 DORCHESTER ST AND E 9TH ST,42.375,-71.03972
900,35 TOLMAN ST AND HALLET ST,42.375,-71.03972
901,STELLMAN RD AND WASHINGTON ST,42.375,-71.03972
902,14 MONUMENT SQ AND TREMONT ST,42.375,-71.03972
905,FARGO ST AND SUMMER ST,42.375,-71.03972
908,EDSON ST AND HOLIDAY ST,42.375,-71.03972
911,4 WASHINGTON ST AND PARSONS ST,42.375,-71.03972
913,TREMONT ST AND MARGINAL ST,42.375,-71.03972
919,WALTHAM ST AND HARRISON ST,42.375,-71.03972
924,BROOKLINE AV AND BEACON ST,42.375,-71.03972
925,1 MALLET ST AND FLORIDA ST,42.375,-71.03972
926,ARCADIA ST AND ADAMS ST,42.375,-71.03972
927,DUDLEY ST AND WASHINGTON ST,42.375,-71.03972
929,MCBRIDE ST AND WASHINGTON ST,42.375,-71.03972
932,CLARENDON ST AND WARREN ST,42.375,-71.03972
939,DUNCAN ST AND HOLBORN ST,42.375,-71.03972
949,WARREN ST AND CLARENDON ST,42.375,-71.03972
956,19 STUART ST AND HEMENWAY ST,42.375,-71.03972
957,CONGRESS ST AND NORTH ST,42.375,-71.03972
961,19 LITCHFIELD ST AND FIFIELD ST,42.375,-71.03972
962,7 SNOW ST AND WASHINGTON ST,42.375,-71.03972
963,CLARENDON ST AND DARTMOUTH ST,42.375,-71.03972
967,14 CLARENDON ST AND STUART ST,42.375,-71.03972
977,COLUMBUS AV AND CEDAR ST,42.375,-71.03972
980,17 BREED ST AND BLACKSTONE ST,42.375,-71.03972
985,TOWNSEND ST AND HAZELWOOD ST,42.375,-71.03972
989,TREMONT ST AND CLAREMONT ST,42.375,-71.03972
991,132 GLENVILLE AV AND WASHINGTON ST,42.375,-71.03972
992,PRINCETON ST AND SARATOGA ST,42.375,-71.03972
996,83 RUGGLES ST AND CABOT ST,42.375,-71.03972
999,132 GLENVILLE AV AND OAKLAND ST,42.375,-71.03972
1011,HARRISON AV AND W NEWTON ST,42.375,-71.03972
1016,265 FRANKLIN ST AND CUSTOM HOUSE ST,42.375,-71.03972
1018,UNION PARK ST AND WASHINGTON ST,42.375,-71.03972
1020,HAWLEY ST AND ARCH ST,42.375,-71.03972
1022,DUSTIN ST AND GARDENA ST,42.375,-71.03972
1028,LEONARD ST AND ADAMS ST,42.375,-71.03972
1034,827 CANTERBURY ST AND MT HOPE ST,42.375,-71.03972
1041,WASHINGTON ST AND NORMANDY ST,42.375,-71.03972
1045,1 SAVIN ST AND MAYWOOD ST,42.375,-71.03972
1056,557 TREMONT ST AND PETERBOROUGH ST,42.375,-71.03972
1063,57 MT VERNON ST AND BUTTONWOOD ST,42.375,-71.03972
1064,MT PLEASANT ST AND VINE ST,42.375,-71.03972
1065,57 BOYLSTON ST AND DRESDEN ST,42.375,-71.03972
1067,THOMSON PL AND A ST,42.375,-71.03972
1068,5205 WASHINGTON ST AND GROVE ST,42.375,-71.03972
1071,SPENCER ST AND ERIE ST,42.375,-71.03972
1077,4 WARREN ST AND ALFORD ST,42.375,-71.03972
1080,SURFACE RD AND HANOVER ST,42.375,-71.03972
1081,ALBANY ST AND BERKELEY ST,42.375,-71.03972
1088,SNOW ST AND WASHINGTON ST,42.375,-71.03972
1090,GORDON ST AND HALE ST,42.375,-71.03972
1095,CHILD ST AND GORDON ST,42.375,-71.03972
1100,108 MINTON ST AND INTERVALE ST,42.375,-71.03972
1109,SPRING ST AND POWELL ST,42.375,-71.03972
1110,7 HARRISON AV AND E BROOKLINE ST,42.375,-71.03972
1114,5 BOYLSTON ST AND ST JAMES ST,42.375,-71.03972
1123,BLUE HILL AV AND WELLINGTON ST,42.375,-71.03972
1125,MERCER ST AND BURKE ST,42.375,-71.03972
1127,129 LAKE ST AND KENRICK ST,42.375,-71.03972
1128,296 STATE ST AND SUMMER ST,42.375,-71.03972
1129,SARATOGA ST AND FORD ST,42.375,-71.03972
1134,BURKE ST AND MERCER ST,42.375,-71.03972
1135,NORTH ST AND SUMMER ST,42.375,-71.03972
1137,NEPTUNE RD AND SARATOGA ST,42.375,-71.03972
1146,37 HARRISON AV AND BERKELEY ST,42.375,-71.03972
1149,355 BELGRADE AV AND ALDRICH ST,42.375,-71.03972
1152,ELKO ST AND HENSHAW ST,42.375,-71.03972
1155,SNOW HILL ST AND CLEVELAND ST,42.375,-71.03972
1161,BUTLER ST AND MEDWAY ST,42.375,-71.03972
1170,EUSTON RD AND WASHINGTON ST,42.375,-71.03972
1171,RICHMOND ST AND DALTON ST,42.375,-71.03972
1182,ARUNDEL ST AND BEACON ST,42.375,-71.03972
1184,WARREN AV AND BERKELEY ST,42.375,-71.03972
1190,13 TREMONT ST AND WINTER ST,42.375,-71.03972
1193,NASHUA ST AND MERRIMAC ST,42.375,-71.03972
1195,BUNKER HILL ST AND MONUMENT ST,42.375,-71.03972
1196,2105 CENTRE ST AND SPRING ST,42.375,-71.03972
1198,9 BRAHMS ST AND RIVER ST,42.375,-71.03972
1203,PARKER HILL AV AND SALEM ST,42.375,-71.03972
1213,16 TRIDENT ST AND SARATOGA ST,42.375,-71.03972
1219,CENTRE ST AND FLORIDA ST,42.375,-71.03972
1225,SCHOOL ST AND LAWRENCE ST,42.375,-71.03972
1228,SUMMIT ST AND ALLSTON ST,42.375,-71.03972
1229,115 NEWBURY ST AND DARTMOUTH ST,42.375,-71.03972
1230,E COTTAGE ST AND NORFOLK ST,42.375,-71.03972
1235,STUART ST AND WASHINGTON ST,42.375,-71.03972
1236,DEVONSHIRE ST AND WINTER ST,42.375,-71.03972
1238,COLUMBIA RD AND I ST,42.375,-71.03972
1244,5 OCONNOR WY AND RIVER ST,42.375,-71.03972
1245,1 REVERE ST AND ANDERSON ST,42.375,-71.03972
1246,NASHUA ST AND CAUSEWAY ST,42.375,-71.03972
1247,2 LIBERTY SQ AND KILBY ST,42.375,-71.03972
1248,WARREN ST AND MONUMENT ST,42.375,-71.03972
1251,ALFORD ST AND ARLINGTON ST,42.375,-71.03972
1252,PAPPAS WY AND W 1ST ST,42.375,-71.03972
1254,COLUMBIA RD AND DUDLEY ST,42.375,-71.03972
1255,CENTRAL ST AND ARLINGTON ST,42.375,-71.03972
1257,5 COMMONWEALTH AV AND BERKELEY ST,42.375,-71.03972
1258,2105 CENTRE ST AND TEMPLE ST,42.375,-71.03972
1260,COBDEN ST AND WALNUT ST,42.375,-71.03972
1270,COURT ST AND TREMONT ST,42.375,-71.03972
1276,15 BELMONT ST AND LORENZO ST,42.375,-71.03972
1277,CONGRESS ST AND TREMONT ST,42.375,-71.03972
1278,MORRISSEY BL AND MT VERNON ST,42.375,-71.03972
1279,MANLEY ST AND MALLET ST,42.375,-71.03972
1286,SURFACE RD AND NORTH ST,42.375,-71.03972
1296,COMMERCIAL ST AND FULTON ST,42.375,-71.03972
1305,KELTON ST AND COREY ST,42.375,-71.03972
1310,WASHINGTON ST AND BECK ST,42.375,-71.03972
1312,FEDERAL ST AND OTIS ST,42.375,-71.03972
1313,33 BRANCH ST AND STUART ST,42.375,-71.03972
1319,N BEACON ST AND GOODENOUGH ST,42.375,-71.03972
1322,WASHINGTON ST AND DEVON ST,42.375,-71.03972
1323,STATE ST AND HIGH ST,42.375,-71.03972
1324,CAMBRIDGE ST AND NEWBURY ST,42.375,-71.03972
1336,333 WASHINGTON ST AND FRANKLIN ST,42.375,-71.03972
1341,29 ADAMS ST AND MT VERNON ST,42.375,-71.03972
1342,289 DEVONSHIRE ST AND RUGGLES ST,42.375,-71.03972
1347,BARNES AV AND SARATOGA ST,42.375,-71.03972
1348,1 SUMMER ST AND HAWLEY ST,42.375,-71.03972
1355,22 WILLIS ST AND HICHBORN ST,42.375,-71.03972
1364,E COTTAGE ST AND MAGNOLIA ST,42.375,-71.03972
1366,BLUE HILL AV AND SEAVER ST,42.375,-71.03972
1381,3 JENKINS ST AND W 3RD ST,42.375,-71.03972
1382,53 WESTERN AV AND MACKIN ST,42.375,-71.03972
1387,11 DORCHESTER ST AND E 8TH ST,42.375,-71.03972
1388,15 S HUNTINGTON AV AND HEATH ST,42.375,-71.03972
1399,BRUSH HILL TR AND ST JOSEPH ST,42.375,-71.03972
1401,28 FORDHAM RD AND HENSHAW ST,42.375,-71.03972
1408,GOLD ST AND W 2ND ST,42.375,-71.03972
1414,RUGGLES ST AND WARREN ST,42.375,-71.03972
1421,62 S BREMEN ST AND SUMNER ST,42.375,-71.03972
1425,SOUTH ST AND BOYLE ST,42.375,-71.03972
1426,101 PLEASANT ST AND HALLAM ST,42.375,-71.03972
1431,99 DAKOTA ST AND BOYD ST,42.375,-71.03972
1433,TENEAN ST AND CONNOLLY ST,42.375,-71.03972
1453,95 CANTERBURY ST AND WILMOT ST,42.375,-71.03972
1458,28 PINCKNEY ST AND JOY ST,42.375,-71.03972
1459,41 TEMPLE ST AND DERNE ST,42.375,-71.03972
1464,PARSONS ST AND WASHINGTON ST,42.375,-71.03972
1470,67 TREMONT ST AND W NEWTON ST,42.375,-71.03972
1472,702 WASHINGTON ST AND WOODLAWN ST,42.375,-71.03972
1473,151 W BROOKLINE ST AND ADAMS ST,42.375,-71.03972
1479,COURT ST AND BEACON ST,42.375,-71.03972
1481,PARK PLAZA AND CHURCH ST,42.375,-71.03972
1485,2 SAN JUAN ST AND NEWLAND ST,42.375,-71.03972
1487,DARLINGTON ST AND DEFOREST ST,42.375,-71.03972
1501,112 AMORY ST AND DIMOCK ST,42.375,-71.03972
1502,BLUE HILL AV AND ELLINGTON ST,42.375,-71.03972
1507,535 BOYLSTON ST AND CLARENDON ST,42.375,-71.03972
1508,91 WALDECK ST AND WASHINGTON ST,42.375,-71.03972
1512,11 MORSE ST AND CRAWFORD ST,42.375,-71.03972
1525,E SERVICE RD AND CONCORD ST,42.375,-71.03972
1531,BLUE HILL AV AND MAGAZINE ST,42.375,-71.03972
1532,225 BLUE HILL AV AND WASHINGTON ST,42.375,-71.03972
1535,WINDOM ST AND SEATTLE ST,42.375,-71.03972
1547,73 FLOYD ST AND GREENOCK ST,42.375,-71.03972
1552,I ST AND W 1ST ST,42.375,-71.03972
1553,175 CABOT ST AND RUFFING ST,42.375,-71.03972
1560,SCOTIA ST AND ST CECELIA ST,42.375,-71.03972
1567,94 WARREN ST AND DENNIS ST,42.375,-71.03972
1569,HARRISON AV AND HAROLD ST,42.375,-71.03972
1573,BUSSEY ST AND WALTER ST,42.375,-71.03972
1578,NEWCOMB ST AND WASHINGTON ST,42.375,-71.03972
1583,TRENT ST AND STANWOOD ST,42.375,-71.03972
1591,771 BEACON ST AND OVERLAND ST,42.375,-71.03972
1592,DARTMOUTH ST AND WARREN ST,42.375,-71.03972
1593,WALTER ST AND BUSSEY ST,42.375,-71.03972
1596,332 BREMEN ST AND PUTNAM ST,42.375,-71.03972
1600,BERKELEY ST AND WARREN ST,42.375,-71.03972
1603,MURRAY HILL RD AND WASHINGTON ST,42.375,-71.03972
1606,PURCHASE ST AND PEARL ST,42.375,-71.03972
1613,112 SHAWMUT AV AND HERALD ST,42.375,-71.03972
1615,4 BAYARD ST AND FOSTER ST,42.375,-71.03972
1616,535 BOYLSTON ST AND NEWBURY ST,42.375,-71.03972
1619,196 WASHINGTON ST AND THORNDIKE ST,42.375,-71.03972
1624,1 SUMMER ST AND NORTON ST,42.375,-71.03972
1627,THORNDIKE ST AND WASHINGTON ST,42.375,-71.03972
1631,2 HAYNES ST AND ORLEANS ST,42.375,-71.03972
1635,HYDE PARK AV AND GREENWOOD ST,42.375,-71.03972
1643,24 TREMONT ST AND KNEELAND ST,42.375,-71.03972
1644,33 COLUMBIA RD AND P ST,42.375,-71.03972
1653,SUMMER ST AND BEDFORD ST,42.375,-71.03972
1654,WASHINGTON ST AND UNION PARK ST,42.375,-71.03972
1655,1 SUMMER ST AND DEVONSHIRE ST,42.375,-71.03972
1658,COLUMBIA RD AND RICHFIELD ST,42.375,-71.03972
1667,HAWES ST AND ORLEANS ST,42.375,-71.03972
1670,W 2ND ST AND A ST,42.375,-71.03972
1672,IFFLEY RD AND WASHINGTON ST,42.375,-71.03972
1673,SARATOGA ST AND BARNES ST,42.375,-71.03972
1677,STATION ST AND GUERNSEY ST,42.375,-71.03972
1683,W 1ST ST AND A ST,42.375,-71.03972
1686,HORACE ST AND GLADSTONE ST,42.375,-71.03972
1687,DEVENS ST AND WASHINGTON ST,42.375,-71.03972
1695,801 HARVARD ST AND WALK HILL ST,42.375,-71.03972
1711,WESTERN AV AND MACKIN ST,42.375,-71.03972
1713,HARRISON AV AND LENOX ST,42.375,-71.03972
1714,ATLANTIC AV AND RICHMOND ST,42.375,-71.03972
1726,BLUE HILL AV AND GEORGIA ST,42.375,-71.03972
1730,KITTREDGE ST AND WASHINGTON ST,42.375,-71.03972
1735,FANEUIL ST AND WASHINGTON ST,42.375,-71.03972
1738,COLUMBUS AV AND WELD ST,42.375,-71.03972
1740,E 5TH ST AND LINDEN ST,42.375,-71.03972
1743,SARATOGA ST AND BOARDMAN ST,42.375,-71.03972
1749,174 IPSWICH ST AND LANSDOWNE ST,42.375,-71.03972
1753,76 WHITFIELD ST AND BAY ST,42.375,-71.03972
1756,1 E NEWTON ST AND ALBANY ST,42.375,-71.03972
1757,GIBSON ST AND ADAMS ST,42.375,-71.03972
1759,ATLANTIC AV AND SUMNER ST,42.375,-71.03972
1764,142 N ST AND SWALLOW ST,42.375,-71.03972
1769,5 NAHANT AV AND EVANS ST,42.375,-71.03972
1770,N BEACON ST AND PARSONS ST,42.375,-71.03972
1772,99 SUMNER ST AND LIVERPOOL ST,42.375,-71.03972
1784,783 CENTRE ST AND MORTON ST,42.375,-71.03972
1791,W SPRINGFIELD ST AND WASHINGTON ST,42.375,-71.03972
1794,23 WARWICK ST AND HAMMOND ST,42.375,-71.03972
1795,BRECK AV AND WASHINGTON ST,42.375,-71.03972
1796,SUMMER ST AND POWERHOUSE ST,42.375,-71.03972
1797,99 BORDER ST AND DECATUR ST,42.375,-71.03972
1802,1662 COLUMBIA RD AND L ST,42.375,-71.03972
1805,PERKINS ST AND CHILD ST,42.375,-71.03972
1807,2 MAVERICK ST AND BORDER ST,42.375,-71.03972
1809,4 LINDEN ST AND E 4TH ST,42.375,-71.03972
1810,232 FRIEND ST AND CAUSEWAY ST,42.375,-71.03972
1811,SUMMER ST AND POWER ST,42.375,-71.03972
1816,f SUMMER ST AND POWERHOUSE ST,42.375,-71.03972
1817,WALTHAM ST AND WASHINGTON ST,42.375,-71.03972
1819,EVERDEAN ST AND GREEN HILL ST,42.375,-71.03972
1823,505 WASHINGTON ST AND TEMPLE ST,42.375,-71.03972
1829,3 MILTON AV AND WILLOWWOOD ST,42.375,-71.03972
1830,WESTERN AV AND HEFFERNAN ST,42.375,-71.03972
1834,501 BOYLSTON ST AND NEWBURY ST,42.375,-71.03972
1836,DEVONSHIRE ST AND MILK ST,42.375,-71.03972
1839,WASHINGTON ST AND DEVONSHIRE ST,42.375,-71.03972
1840,559 ADAMS ST AND MALLET ST,42.375,-71.03972
1847,PORTSMOUTH ST AND BRONSDON ST,42.375,-71.03972
1848,BLUE HILL AV AND ADAMS ST,42.375,-71.03972
1849,E 4TH ST AND LEONARD ST,42.375,-71.03972
1850,119 RIVER ST AND IDAHO ST,42.375,-71.03972
1852,3 ROCKLAND ST AND WALNUT ST,42.375,-71.03972
1855,SOUTHAMPTON ST AND CABOT ST,42.375,-71.03972
1856,515 WASHINGTON ST AND WEST ST,42.375,-71.03972
1857,BLACKSTONE ST AND HANOVER ST,42.375,-71.03972
1860,COLUMBIA RD AND CENTRE ST,42.375,-71.03972
1861,BEECHMONT ST AND POPLAR ST,42.375,-71.03972
1862,MALLET ST AND ADAMS ST,42.375,-71.03972
1865,GARTH RD AND MONTVIEW ST,42.375,-71.03972
1866,3 COTTAGE CT AND JULIAN ST,42.375,-71.03972
1871,101 TREMONT ST AND BROMFIELD ST,42.375,-71.03972
1872,FRANKLIN ST AND BRENTWOOD ST,42.375,-71.03972
1874,BEECHLAND ST AND WASHINGTON ST,42.375,-71.03972
1875,WASHINGTON ST AND BEECHLAND ST,42.375,-71.03972
1877,WESTERN AV AND BERTRAM ST,42.375,-71.03972
1882,1 SUMMER ST AND OTIS ST,42.375,-71.03972
1886,HIGHLAND AV AND LINWOOD ST,42.375,-71.03972
1888,BLOSSOM ST AND CHARLES ST,42.375,-71.03972
1889,N WASHINGTON ST AND CROSS ST,42.375,-71.03972
1891,HANCOCK ST AND BOWDOIN ST,42.375,-71.03972
1892,BENNINGTON ST AND PRESCOTT ST,42.375,-71.03972
1895,MINER ST AND FULLERTON ST,42.375,-71.03972
1899,285 HANCOCK ST AND PLEASANT ST,42.375,-71.03972
1900,STOUGHTON ST AND PLEASANT ST,42.375,-71.03972
1904,1 SUMMER ST AND FEDERAL ST,42.375,-71.03972
1906,54 GLENHAM ST AND VERMONT ST,42.375,-71.03972
1907,GLENHAM ST AND VERMONT ST,42.375,-71.03972
1913,803 SUMMER ST AND POWERHOUSE ST,42.375,-71.03972
1916,CLARE AV AND ALBION ST,42.375,-71.03972
1922,35 HUMPHREYS ST AND WENDOVER ST,42.375,-71.03972
1924,67 EVANS ST AND KINGSTON ST,42.375,-71.03972
1932,HEREFORD ST AND BEACON ST,42.375,-71.03972
1935,85 CHILD ST AND LEE ST,42.375,-71.03972
1936,171 WASHINGTON ST AND LINCOLN ST,42.375,-71.03972
1937,SUDBURY ST AND STANIFORD ST,42.375,-71.03972
1939,265 PARK ST AND VINSON ST,42.375,-71.03972
1943,RUTHERFORD AV AND ALFORD ST,42.375,-71.03972
1950,BOARDMAN ST AND SARATOGA ST,42.375,-71.03972
1951,NEWBURY ST AND BERKELEY ST,42.375,-71.03972
1955,WASHINGTON ST AND MASON ST,42.375,-71.03972
1956,BERKELEY ST AND PROVINCE ST,42.375,-71.03972
1960,RUGGLES ST AND WASHINGTON ST,42.375,-71.03972
1962,RUTHERFORD AV AND SUMMER ST,42.375,-71.03972
1982,369 WASHINGTON ST AND EAST ST,42.375,-71.03972
1983,42 FANEUIL ST AND WASHINGTON ST,42.375,-71.03972
1985,NEW BEDFORD ST AND ALBION ST,42.375,-71.03972
1990,DARTMOUTH ST AND CLARENDON ST,42.375,-71.03972
1991,121 COLUMBIA RD AND TREMONT ST,42.375,-71.03972
1994,775 SUMMER ST AND POWERHOUSE ST,42.375,-71.03972
1998,MELVILLE AV AND KENT ST,42.375,-71.03972
2001,WOODROW AV AND ASHTON ST,42.375,-71.03972
2026,784 BYRON ST AND SARATOGA ST,42.375,-71.03972
2036,NORTH ST AND CROSS ST,42.375,-71.03972
2037,N ST AND 7TH ST,42.375,-71.03972
2038,TREMONT ST AND VERNON ST,42.375,-71.03972
2039,LENOX ST AND WASHINGTON ST,42.375,-71.03972
2042,35 ROUND HILL ST AND PARK ST,42.375,-71.03972
2046,1 A ST AND W 2ND ST,42.375,-71.03972
2047,138 BEACON ST AND FAIRMOUNT ST,42.375,-71.03972
2048,BERKELEY ST AND ALBANY ST,42.375,-71.03972
2049,1 INTERNATIONAL PL AND PURCHASE ST,42.375,-71.03972
2056,WARREN ST AND COPELAND ST,42.375,-71.03972
2057,DARTMOUTH ST AND CHANDLER ST,42.375,-71.03972
2061,COMMERCIAL ST AND E NEWTON ST,42.375,-71.03972
2062,22 CAMBRIDGE ST AND SPICE ST,42.375,-71.03972
2063,377 DORCHESTER ST AND WOODWARD ST,42.375,-71.03972
2065,1 SUMMER ST AND HANCOCK ST,42.375,-71.03972
2071,FRANCIS ST AND BINNEY ST,42.375,-71.03972
2072,3686 WASHINGTON ST AND PARKER ST,42.375,-71.03972
2075,WASHINGTON ST AND BUSSEY ST,42.375,-71.03972
2076,QUINCY ST AND BAKER ST,42.375,-71.03972
2077,1 WAVERLY ST AND MACKIN ST,42.375,-71.03972
2078,4 DUDLEY ST AND HAMPDEN ST,42.375,-71.03972
2079,51 HEREFORD ST AND NEWBURY ST,42.375,-71.03972
2087,WASHINGTON ST AND NEWBURY ST,42.375,-71.03972
2089,722 E 6TH ST AND N ST,42.375,-71.03972
2090,39 PRESCOTT ST AND BENNINGTON ST,42.375,-71.03972
2096,CHARLES ST AND MELROSE ST,42.375,-71.03972
2098,1 REVERE ST AND CHARLES ST,42.375,-71.03972
2099,CHARLES ST S AND MELROSE ST,42.375,-71.03972
2100,26 PARMENTER ST AND SALEM ST,42.375,-71.03972
2102,802 SUMMER ST AND POWERHOUSE ST,42.375,-71.03972
2105,COMMONWEALTH AV AND SILVER ST,42.375,-71.03972
2106,203 SOUTHAMPTON ST AND MT VERNON ST,42.375,-71.03972
2108,565 BENNINGTON ST AND MOORE ST,42.375,-71.03972
2110,175 CABOT ST AND RUGGLES ST,42.375,-71.03972
2111,ASHTON ST AND DUNREATH ST,42.375,-71.03972
2112,19 KINGSTON ST AND RIVER ST,42.375,-71.03972
2118,BROMFIELD ST AND PROVIDENCE ST,42.375,-71.03972
2120,A ST AND WASHINGTON ST,42.375,-71.03972
2121,OLIVER ST AND WATER ST,42.375,-71.03972
2122,33 ARCH ST AND HAWLEY ST,42.375,-71.03972
2126,145 EUSTIS ST AND ORCHARD PARK ST,42.375,-71.03972
2127,118 WINTHROP ST AND EDGEWOOD ST,42.375,-71.03972
2129,88 L ST AND E 4TH ST,42.375,-71.03972
2130,1714 WASHINGTON ST AND E SPRINGFIELD ST,42.375,-71.03972
2137,SARATOGA ST AND WESTBROOK ST,42.375,-71.03972
2138,SUMMER ST AND WARREN ST,42.375,-71.03972
2139,25 BOWDOIN ST AND HAMILTON ST,42.375,-71.03972
2142,DIGHTON ST AND WASHINGTON ST,42.375,-71.03972
2145,6 PHILLIPS ST AND GROVE ST,42.375,-71.03972
2146,235 NORWELL ST AND TRAIN ST,42.375,-71.03972
2147,N WASHINGTON ST AND NEW CHARDON ST,42.375,-71.03972
2151,101 CONDOR ST AND MERIDIAN ST,42.375,-71.03972
2156,RICHMOND ST AND MILK ST,42.375,-71.03972
2158,COREY ST AND LAGRANGE ST,42.375,-71.03972
2160,KENMORE ST AND NEWBURY ST,42.375,-71.03972
2163,HERALD ST AND GATES ST,42.375,-71.03972
2164,CONGRESS ST AND POWER ST,42.375,-71.03972
2166,NORFOLK AV AND W COTTAGE ST,42.375,-71.03972
2169,735 SHAWMUT ST AND WILLIAMS ST,42.375,-71.03972
2171,BRIDGE ST AND SOUTH ST,42.375,-71.03972
2172,DICKINSON RD AND WASHINGTON ST,42.375,-71.03972
2174,4 SUMMER ST AND ARCH ST,42.375,-71.03972
2177,24 TREMONT ST AND STUART ST,42.375,-71.03972
2190,27 CENTRE ST AND FORSYTH ST,42.375,-71.03972
2191,62 BROOKLINE AV AND LANSDOWNE ST,42.375,-71.03972
2196,LYNN ST AND N WASHINGTON ST,42.375,-71.03972
2197,KILBY ST AND WATER ST,42.375,-71.03972
2200,HAMPDEN ST AND PRESCOTT ST,42.375,-71.03972
2204,GAINSBOROUGH ST AND TREMONT ST,42.375,-71.03972
2207,26 CUSTER ST AND NORTHAMPTON ST,42.375,-71.03972
2217,H ST AND W 4TH ST,42.375,-71.03972
2218,275 SHAWMUT AV AND HANSON ST,42.375,-71.03972
2219,BEACON ST AND DEERFIELD ST,42.375,-71.03972
2226,2 CHAPIN AV AND ELGIN ST,42.375,-71.03972
